2025-07-15 21:55:48.384985,6,7
2025-07-15 21:55:57.588909,11,9
2025-07-15 21:56:00.426621,5,2
2025-07-15 21:56:04.419532,5,3
2025-07-15 21:56:05.147099,1,0
2025-07-15 21:56:07.994029,4,2
2025-07-15 21:56:12.181952,6,4
2025-07-15 21:56:15.975550,4,3
2025-07-15 21:56:19.755119,2,3
2025-07-15 21:56:22.969940,4,3
2025-07-15 21:56:24.571864,2,1
2025-07-15 21:56:29.141599,7,4
2025-07-15 21:56:31.581882,3,2
2025-07-15 21:56:39.270716,7,7
2025-07-15 21:56:42.334050,4,3
2025-07-15 21:56:45.223364,3,2
2025-07-15 21:56:49.587734,5,4
2025-07-15 21:56:50.415666,1,0
2025-07-15 21:56:56.739424,7,6
2025-07-15 21:57:00.537162,5,3
2025-07-15 21:57:03.135416,4,2
2025-07-15 21:57:10.720930,10,7
2025-07-15 21:57:14.859847,3,4
2025-07-15 21:57:16.370829,3,1
2025-07-15 21:57:18.914010,2,2
2025-07-15 21:57:20.727734,3,1
2025-07-15 22:02:39.637967,2,1
2025-07-15 22:02:41.976477,4,2
2025-07-15 22:02:47.126921,4,5
2025-07-15 22:02:49.468625,4,2
2025-07-15 22:02:56.638432,9,7
2025-07-15 22:13:41.906834,4,4
2025-07-15 22:13:50.012696,6,8
2025-07-15 22:13:54.594286,6,4
2025-07-15 22:13:57.971882,3,3
2025-07-15 22:14:01.454849,2,3
2025-07-15 22:21:15.423866,8,5
2025-07-15 22:21:16.150340,1,0
2025-07-15 22:21:19.221059,4,3
2025-07-15 22:21:25.626184,7,6
2025-07-15 22:21:28.016960,2,2
2025-07-16 07:55:45.855340,9,8
2025-07-16 07:55:49.643808,4,3
2025-07-16 07:55:51.696735,4,2
2025-07-16 07:55:57.851295,5,6
2025-07-16 07:56:00.855126,5,3
